MOF,ASA_m^2/g,AV_Volume_fraction,AV_cm^3/g,POAV_Volume_fraction,POAV_cm^3/g,Channel Dimensionality,Working,TSN,Loged selec,vertice,edge,topo,di,df,dif
m218_fixedH_n1_6c_oct_o151_2c_pcu,880.746,0.59182,0.619277,0.37096,0.38817,1,0.174613771,0.163309652,0.935262158,oct,2c,pcu,6.71407,5.42193,6.71407
m439_p1_8c_o525_n1_2c_bcu,2986.29,0.74566,0.993569,0.69026,0.91975,3,0.294650842,0.275551739,0.935180559,8c,2c,bcu,10.16441,6.66278,10.16441
m363_n2_8c_o253_4c_tet_flu,3895.72,0.75242,1.32004,0.69388,1.21734,3,0.378808683,0.354235057,0.935129191,8c,tet,flu,10.11112,5.92893,10.11112
m435_6c_trp_o291_2c_acs,2775.01,0.70738,0.994039,0.63016,0.885527,3,0.299659801,0.280214932,0.935110185,trp,2c,acs,10.64617,6.59882,10.58791
m449_n2_4c_square_o185_3c_pto,3655.53,0.77542,1.25756,0.72828,1.1811,3,0.301747043,0.282140366,0.935022803,square,3c,pto,13.94693,6.86035,13.94693
m468_6c_trp_o537_2c_lcy,2097.58,0.6701,0.769264,0.58314,0.669435,3,0.235592457,0.220240402,0.93483639,trp,2c,lcy,8.1755,6.29372,8.09488
m176_4c_square_o418_2c_lvt,4214.4,0.73116,1.15109,0.6902,1.08661,3,0.619559363,0.579165784,0.93480273,square,2c,lvt,9.40915,5.98368,7.31547
m416_6c_trp_o43_4c_tet_hea,2800.72,0.675,1.00275,0.58598,0.870506,3,0.388554851,0.36319767,0.934739765,trp,tet,hea,9.94257,6.34516,9.94257
m137_4c_tet_o204_3c_bor,2947.87,0.72396,1.20523,0.67108,1.1172,3,0.39193964,0.366336981,0.934677037,tet,3c,bor,11.39451,6.38718,11.39451
m380_p2_6c_oct_o15_2c_pcu,2824.9,0.66256,0.963867,0.59076,0.859415,3,0.447642214,0.418330402,0.934519554,oct,2c,pcu,8.39603,6.78005,8.39603
m314_n2_6c_trp_o530_2c_acs,2578.51,0.6967,0.949175,0.5935,0.808577,3,0.268281517,0.250710142,0.934503967,trp,2c,acs,9.42332,6.67476,9.29623
m78_6c_oct_o493_2c_bcs,3810.04,0.75098,1.14661,0.6844,1.04496,3,0.433178413,0.404803537,0.9344961,oct,2c,bcs,9.76091,6.56484,9.55925
m189_8c_o376_2c_bcu,3274.68,0.74114,1.07551,0.69012,1.00147,3,0.31900952,0.298096124,0.93444272,8c,2c,bcu,9.37636,6.47817,9.37636
m414_4c_square_o92_4c_square_cdm,3990.11,0.72654,1.22921,0.68426,1.15767,3,0.53955341,0.504156243,0.934395434,square,square,cdm,8.72029,6.78845,8.2595
m366_6c_oct_o158_2c_bcs,3636.87,0.75404,1.18182,0.65796,1.03123,3,0.330162157,0.30847848,0.934324161,oct,2c,bcs,10.51152,6.71201,10.39288
m286_p1_4c_square_o386_2c_nbo,1598.41,0.62978,0.716221,0.49218,0.559735,3,0.243442925,0.227449581,0.934303516,square,2c,nbo,9.42467,4.70449,8.00268
m244_4c_square_o141_4c_square_cdz,2251.99,0.7292,0.868616,0.65988,0.786043,1,0.185606087,0.173403156,0.934253606,square,square,cdz,8.208,6.79713,8.208
m263_p2_4c_square_o101_4c_square_cdm,2960.73,0.68062,1.0617,0.60384,0.941928,3,0.410380609,0.383380317,0.934206707,square,square,cdm,7.42371,5.30798,6.95566
m211_fixedH_6c_oct_o486_2c_pcu,3553.95,0.72516,1.30513,0.6475,1.16536,3,0.283588514,0.264919609,0.934169037,oct,2c,pcu,11.02368,6.49438,10.44734
m308_6c_oct_o344_fixedH_2c_pcu,1617.89,0.6034,0.64676,0.48326,0.517987,3,0.252572778,0.235931027,0.934111065,oct,2c,pcu,6.75578,4.69891,6.65383
m296_8c_o51_4c_square_sqc,3080.27,0.69874,1.05348,0.61236,0.923244,3,0.392991083,0.367095338,0.934106024,8c,square,sqc,9.39812,5.61099,9.17444
m227_8c_o14_2c_bcu,2852.97,0.70774,1.00778,0.62598,0.891361,3,0.386226203,0.360738026,0.934007126,8c,2c,bcu,7.99279,6.6695,7.99279
m337_n2_8c_o270_2c_bcu,3589.03,0.75282,1.13049,0.7091,1.06484,3,0.350112897,0.32700343,0.933994242,8c,2c,bcu,8.69111,6.68596,8.02641
m168_4c_square_o175_4c_square_cdz,2216.74,0.64082,0.846456,0.55188,0.728976,2,0.373282649,0.348605811,0.933892351,square,square,cdz,7.86088,6.99275,7.80994
m369_p4_6c_oct_o502_fixedH_2c_bcs,3753.24,0.7647,1.15161,0.69008,1.03924,3,0.272444921,0.254365004,0.933638268,oct,2c,bcs,9.66878,6.42138,9.54946
m413_p1_6c_oct_o144_2c_pcu,2616.84,0.68582,0.821196,0.61326,0.734314,3,0.278916465,0.260397113,0.933602515,oct,2c,pcu,7.31109,5.15108,7.31109
m23_6c_oct_o4_2c_bcs,2111.17,0.69412,0.67928,0.59822,0.585431,3,0.314288033,0.293406718,0.933559941,oct,2c,bcs,7.64149,5.06734,6.97491
m263_p2_4c_square_o202_4c_square_mot,857.053,0.54198,0.582546,0.27564,0.296271,1,0.180340834,0.168354347,0.933534261,square,square,mot,7.00839,5.00244,7.00839
m339_fixedH_p2_8c_o239_3c_the,1064,0.596,0.38347,0.4847,0.311859,3,0.121303366,0.113238885,0.933518075,8c,3c,the,8.0861,5.96968,8.0861
m673_p2_6c_trp_o344_fixedH_2c_acs,2716.25,0.67036,0.987925,0.5715,0.842232,3,0.368475224,0.343966557,0.933486255,trp,2c,acs,8.35279,5.98246,8.35279
m394_fixedH_n2_6c_oct_o312_fixedH_2c_pcu,3474.89,0.7567,1.20024,0.69982,1.11002,3,0.280519895,0.261849069,0.933442063,oct,2c,pcu,9.90685,6.41138,9.57003
m800_4c_square_o143_4c_square_sse,3743.17,0.73254,1.28227,0.68382,1.19698,3,0.396135406,0.369689779,0.933240941,square,square,sse,10.57316,6.92381,10.19218
m772_6c_oct_o227_3c_pyr,4138.3,0.7206,1.19288,0.6658,1.10217,3,0.509813694,0.475739515,0.933163468,oct,3c,pyr,7.61131,5.58169,7.32114
m608_6c_trp_o236_3c_sab,2892.13,0.67364,1.01881,0.57956,0.876521,3,0.400082131,0.373320042,0.933108512,trp,3c,sab,8.56708,6.91367,8.56708
m300_4c_square_o78_4c_square_cdm,2732.49,0.71962,0.879911,0.66476,0.812831,3,0.309620355,0.288905396,0.933095616,square,square,cdm,9.39255,6.39959,7.47694
m541_4c_square_o9_2c_nbo,3410.56,0.74244,1.35105,0.66372,1.2078,3,0.303287959,0.282979963,0.933040545,square,2c,nbo,14.28513,6.3367,14.28513
m68_n2_8c_o340_fixedH_2c_bcu,4106.07,0.785,1.32463,0.73698,1.2436,3,0.239863091,0.223791377,0.932996303,8c,2c,bcu,9.15353,6.93285,9.12956
m356_12c_cuo_o433_2c_fcu,2561.32,0.71028,0.877332,0.61864,0.764139,3,0.274813863,0.256394998,0.932976942,cuo,2c,fcu,9.39621,4.97788,9.04816
m483_8c_o50_4c_tet_flu,3255.05,0.7047,1.0043,0.6418,0.914654,3,0.396118746,0.369542188,0.9329076,8c,tet,flu,7.26151,5.44168,7.26151
m281_4c_square_o44_4c_tet_pts,3402.83,0.70746,0.914614,0.66684,0.8621,3,0.454276061,0.423738536,0.932777605,square,tet,pts,6.33907,5.44065,5.92628
m597_4c_square_o142_4c_square_cdm,2622.36,0.71248,0.809344,0.64612,0.733962,3,0.307412853,0.286733134,0.932729818,square,square,cdm,7.38428,6.18626,7.27576
m19_n1_6c_trp_o389_p1_2c_acs,2562.62,0.70964,0.88898,0.64808,0.811862,3,0.294290683,0.274485107,0.932700635,trp,2c,acs,9.65734,6.18426,9.65734
m268_6c_trp_o392_2c_lcy,2334.41,0.66064,0.836613,0.55284,0.700098,3,0.268611424,0.250501361,0.932578955,trp,2c,lcy,8.39873,5.97227,8.39873
m398_4c_square_o67_3c_pto,2962.68,0.69494,1.09231,0.59164,0.929945,3,0.317025936,0.295643307,0.932552429,square,3c,pto,10.05168,6.1215,9.86208
m1_6c_oct_o157_2c_bcs,2249.75,0.67968,0.803508,0.552,0.652567,3,0.325272226,0.303309078,0.932477641,oct,2c,bcs,9.20229,5.99733,9.16791
m363_n2_8c_o373_2c_bcu,2227.75,0.64644,0.74359,0.54558,0.627572,3,0.320187109,0.29855278,0.932432231,8c,2c,bcu,6.34063,4.8425,6.34063
m440_6c_oct_o1_2c_pcu,2384.1,0.6961,0.75852,0.63792,0.695123,3,0.24031184,0.224073415,0.932427696,oct,2c,pcu,7.18705,5.92932,7.16217
m736_n1_6c_oct_o312_fixedH_2c_pcu,3670.21,0.76194,1.14387,0.72364,1.08637,3,0.28327691,0.264108796,0.932334357,oct,2c,pcu,9.8418,5.65992,9.63321
m19_n1_6c_trp_o483_2c_acs,1728.55,0.65236,0.750222,0.54176,0.623031,2,0.216112339,0.201476244,0.932275524,trp,2c,acs,8.27847,6.15733,8.27847
m300_4c_square_o266_4c_square_mot,1588.87,0.65288,0.635772,0.5543,0.539775,2,0.174831999,0.162959714,0.932093179,square,square,mot,10.19653,6.9482,10.19209
m344_6c_oct_o348_2c_pcu,3325.81,0.752,1.1423,0.71014,1.07871,3,0.27928406,0.260294813,0.93200741,oct,2c,pcu,10.31272,6.78678,10.27824
m1_6c_oct_o393_2c_bcs,3224.48,0.73858,0.97977,0.66946,0.888079,3,0.389070175,0.362611001,0.931993827,oct,2c,bcs,9.91414,6.48612,8.89707
m416_6c_trp_o244_3c_sit,3024.06,0.68966,1.11923,0.61044,0.99067,3,0.361872708,0.337262406,0.931991827,trp,3c,sit,10.05937,6.7231,9.79858
m364_p2_4c_square_o242_4c_square_cdm,3507.32,0.71442,1.06667,0.65914,0.984135,3,0.369445343,0.344306941,0.93195637,square,square,cdm,7.64856,5.73043,7.60158
m363_n2_8c_o13_2c_bcu,3413.06,0.73102,1.10468,0.68244,1.03127,3,0.400307709,0.373021766,0.931837578,8c,2c,bcu,9.57425,6.98482,8.91869
m235_6c_oct_o544_2c_pcu,2294.27,0.71386,0.766374,0.65666,0.704966,3,0.285772211,0.266271914,0.931762794,oct,2c,pcu,9.30425,6.26835,9.19189
m772_6c_oct_o477_2c_bcs,4365.22,0.74778,1.39637,0.6705,1.25206,3,0.450320867,0.419531639,0.931628246,oct,2c,bcs,10.74467,6.79028,10.41219
m2_4c_square_o447_2c_nbo,3289.1,0.75844,1.178,0.6991,1.08583,3,0.269943866,0.251477738,0.93159271,square,2c,nbo,13.15212,6.91101,13.0592
m167_n1_8c_o43_4c_tet_flu,3149.25,0.74426,1.0812,0.70308,1.02137,3,0.383202621,0.356883844,0.931318903,8c,tet,flu,10.35816,6.36063,10.09335
m559_p1_4c_tet_o482_2c_qtz,4208.64,0.7359,1.1364,0.67172,1.03729,3,0.295814287,0.275485437,0.931278338,tet,2c,qtz,6.92256,5.61634,6.92256
m7_4c_square_o403_2c_nbo,3423.73,0.76052,1.27064,0.7111,1.18807,3,0.338435369,0.315177378,0.931277896,square,2c,nbo,12.42966,6.88285,12.42966
m800_4c_square_o245_4c_square_sse,2143.75,0.63032,0.802786,0.52088,0.663402,3,0.318199471,0.29630094,0.931179865,square,square,sse,7.93726,4.38652,7.93726
m344_6c_oct_o296_2c_bcs,3227.96,0.73868,0.971588,0.66934,0.880385,3,0.45226095,0.421123605,0.931151817,oct,2c,bcs,9.57058,6.481,9.21381
m772_6c_oct_o199_4c_tet_ibd,4309.88,0.74946,1.38611,0.68782,1.27211,3,0.518768445,0.482916065,0.930889436,oct,tet,ibd,9.43761,6.69821,9.36545
m249_6c_trp_o250_3c_sit,2942.99,0.7096,1.05502,0.62678,0.931886,3,0.253008388,0.235515795,0.930861608,trp,3c,sit,10.0949,6.69423,9.96521
m511_6c_oct_o144_2c_pcu,2402.9,0.72376,0.788023,0.66972,0.729185,3,0.192870782,0.179535199,0.930857425,oct,2c,pcu,9.36628,6.21454,9.34518
m163_p2_4c_square_o105_4c_square_cdz,3363.45,0.72148,1.07704,0.67876,1.01327,3,0.537176539,0.500023964,0.93083731,square,square,cdz,7.45948,5.93401,6.74683
m276_4c_tet_o324_2c_qtz,3415.21,0.73762,1.07487,0.67826,0.988368,3,0.322719714,0.300376146,0.930764788,tet,2c,qtz,8.90926,6.62505,8.53159
m143_6c_oct_o214_3c_pyr,4785.06,0.76308,1.54473,0.72064,1.45882,3,0.44257729,0.411935283,0.930764619,oct,3c,pyr,11.018,6.20732,8.94708
m179_6c_oct_o386_2c_pcu,2626.54,0.65436,0.860352,0.57012,0.749593,3,0.291979693,0.271730245,0.930647753,oct,2c,pcu,8.42215,4.26372,6.29697
m413_p1_6c_oct_o158_2c_pcu,2967.1,0.70342,0.991394,0.62974,0.88755,3,0.289865738,0.269752281,0.930611128,oct,2c,pcu,7.8896,6.06243,7.8896
m298_n2_8c_o368_2c_bcu,2418.32,0.7038,0.763058,0.63562,0.689138,3,0.238491471,0.221932512,0.930567919,8c,2c,bcu,9.12868,6.53417,9.1015
m693_n2_6c_oct_o449_2c_pcu,2730.47,0.70552,0.892315,0.64576,0.816733,3,0.420505773,0.391287265,0.930515798,oct,2c,pcu,7.99883,6.40883,7.97927
m455_8c_o341_2c_bcu,3939.06,0.74024,1.16296,0.68732,1.07982,3,0.335657643,0.31231339,0.930452193,8c,2c,bcu,9.3082,6.69575,9.13254
m304_fixedH_n1_8c_o413_2c_bcu,2477.76,0.69078,0.719107,0.63408,0.660082,3,0.297399698,0.276699262,0.930395235,8c,2c,bcu,7.11961,5.39751,6.85134
m141_n2_6c_oct_o246_3c_pyr,3182.85,0.73878,0.983809,0.7,0.932167,3,0.442318588,0.41150752,0.930341911,oct,3c,pyr,9.3774,6.34199,8.78713
m24_6c_oct_o152_2c_pcu,4100.15,0.72178,1.12811,0.68078,1.06403,3,0.519784891,0.483537773,0.930265157,oct,2c,pcu,7.00469,6.2707,7.00469
m654_8c_o212_4c_tet_flu,1286.54,0.58812,0.61871,0.41402,0.435554,1,0.248307341,0.230974628,0.930196533,8c,tet,flu,7.12135,3.97567,6.92533
m258_6c_oct_o12_2c_bcs,3267.85,0.76268,0.941194,0.7118,0.878405,3,0.231450699,0.2152649,0.930068047,oct,2c,bcs,8.51371,6.44436,8.4835
m344_6c_oct_o151_2c_bcs,3826.57,0.74802,1.20898,0.68068,1.10015,3,0.409025969,0.380369384,0.929939449,oct,2c,bcs,10.02589,6.79537,9.98243
m167_n1_8c_o253_4c_tet_flu,3712.53,0.7627,1.32719,0.70854,1.23295,3,0.372351569,0.346260508,0.929928961,8c,tet,flu,13.37159,5.49994,13.33296
m432_6c_oct_o455_2c_pcu,1011.89,0.60584,0.422236,0.4868,0.339272,2,0.17944901,0.166849222,0.929786248,oct,2c,pcu,7.13486,4.63248,7.13486
m213_4c_square_o80_4c_square_cdm,4108.87,0.71132,1.20516,0.66368,1.12444,3,0.462314635,0.429849401,0.929776755,square,square,cdm,7.28386,6.17429,6.37645
m306_6c_oct_o506_2c_pcu,2321.99,0.67924,0.76518,0.61502,0.692834,3,0.328136755,0.30508397,0.92974641,oct,2c,pcu,7.88653,5.70387,7.57767
m147_4c_square_o167_4c_square_cdz,3279.44,0.6969,1.03061,0.6555,0.969388,3,0.608517067,0.565754982,0.929727387,square,square,cdz,7.30724,6.5516,7.30724
m333_6c_trp_o344_fixedH_2c_lcy,1776.18,0.63998,0.655014,0.53062,0.543085,3,0.202061979,0.187821909,0.929526226,trp,2c,lcy,8.33475,6.04544,8.22746
m140_n2_8c_o173_4c_tet_flu,3497.1,0.73322,1.23177,0.65374,1.09825,3,0.321682438,0.299003047,0.929497577,8c,tet,flu,11.15541,5.37372,10.51295
m306_6c_oct_o306_2c_bcs,3439.84,0.7601,1.09748,0.69806,1.0079,3,0.389014794,0.361557712,0.929418926,oct,2c,bcs,10.01414,6.86761,10.01309
m620_6c_oct_o432_2c_bcs,3510.21,0.72768,1.08428,0.63186,0.941505,3,0.306389474,0.284759593,0.929403969,oct,2c,bcs,10.54237,6.05292,9.29179
m385_p2_6c_oct_o15_2c_crs,1559.38,0.57212,0.65149,0.4393,0.500244,3,0.242932889,0.225692962,0.9290342,oct,2c,crs,9.71771,6.94912,9.6846
m196_p2_6c_oct_o398_2c_bcs,4216.75,0.71698,1.20674,0.64018,1.07748,3,0.481531657,0.447130769,0.928559447,oct,2c,bcs,8.8214,5.81281,7.48857
m143_6c_oct_o433_2c_pcu,5486.67,0.75208,1.43569,0.7151,1.36509,3,0.454787799,0.422296475,0.928557177,oct,2c,pcu,7.65706,5.21254,7.65706
m693_n2_6c_oct_o341_2c_bcs,4289.2,0.75244,1.2182,0.69512,1.12539,3,0.414092211,0.384460903,0.928442731,oct,2c,bcs,8.63045,6.05018,8.29118
m395_6c_trp_o507_2c_acs,2744.07,0.723,0.921578,0.65104,0.829854,3,0.198756078,0.184532256,0.928435791,trp,2c,acs,9.55988,6.86762,8.38261
m332_4c_square_o94_4c_square_cdm,3577.02,0.68954,1.06111,0.62968,0.968992,3,0.510714291,0.474127328,0.928361192,square,square,cdm,8.03306,5.68899,6.49735
m179_6c_oct_o341_2c_bcs,4777.57,0.76978,1.45396,0.70992,1.3409,3,0.373849859,0.347031239,0.928263661,oct,2c,bcs,10.5626,6.39581,10.29291
m434_p2_6c_oct_o447_2c_pcu,2248.48,0.68512,1.01641,0.58124,0.862298,2,0.224574695,0.208429581,0.928108046,oct,2c,pcu,9.33006,4.03446,9.29469
m473_4c_square_o41_4c_square_cdz,2083.9,0.6476,0.777646,0.57448,0.689842,3,0.430027998,0.399102946,0.928085956,square,square,cdz,7.77019,6.96093,7.71166
m196_p2_6c_oct_o448_2c_pcu,2751.68,0.66194,0.929367,0.58882,0.826706,3,0.366971809,0.34053485,0.927959157,oct,2c,pcu,8.35111,5.7914,8.30838
m285_p2_4c_tet_o85_4c_square_mog,3099.87,0.68248,0.997907,0.61026,0.892308,3,0.42104704,0.390713913,0.927957866,tet,square,mog,7.7443,5.85497,7.48023
m412_4c_square_o446_2c_nbo,3282.95,0.75802,1.11021,0.69628,1.01979,3,0.274688662,0.254883082,0.927898079,square,2c,nbo,11.12502,5.48876,11.12502
m263_p2_4c_square_o112_4c_square_cdn,3876.49,0.7129,1.26231,0.62526,1.10712,3,0.420487274,0.390111154,0.927759717,square,square,cdn,8.96712,6.71598,8.14765
m66_6c_oct_o544_2c_pcu,1600.85,0.65136,0.660558,0.55482,0.562655,2,0.185198507,0.171786853,0.927582278,oct,2c,pcu,7.52596,6.39645,7.52596
m164_6c_trp_o22_2c_acs,2227.59,0.67916,0.822474,0.57432,0.695511,3,0.264143918,0.24501151,0.927568242,trp,2c,acs,8.15721,5.91698,7.48818
m288_8c_o322_2c_bcu,4333.15,0.7604,1.4264,0.7009,1.31478,3,0.288430791,0.267483199,0.92737394,8c,2c,bcu,9.55679,6.94334,9.4503
m608_6c_trp_o444_3c_sit,3783,0.7217,1.24632,0.66428,1.14716,3,0.450202894,0.417394597,0.92712553,trp,3c,sit,8.37215,6.75498,8.11417
m364_p2_4c_square_o78_4c_square_mot,1773.74,0.61938,0.715353,0.51614,0.596116,2,0.332579033,0.308267298,0.926899375,square,square,mot,8.24593,6.92713,8.00313
m93_6c_oct_o4_2c_pcu,2556.53,0.6954,0.868087,0.64124,0.800478,3,0.34106841,0.316133798,0.926892636,oct,2c,pcu,8.18288,5.58515,8.02422
m192_p2_6c_trp_o499_fixedL_2c_acs,3146.04,0.71724,1.22835,0.6215,1.06438,3,0.278281049,0.257890424,0.926726506,trp,2c,acs,10.53515,6.9796,10.19042
m411_6c_oct_o398_2c_bcs,4607.57,0.74946,1.33207,0.68796,1.22277,3,0.545925469,0.505904029,0.926690652,oct,2c,bcs,9.88886,6.19889,8.43826
m248_p1_4c_tet_o196_3c_bor,3423.74,0.74378,1.15774,0.69744,1.08561,3,0.441335218,0.40896847,0.92666176,tet,3c,bor,9.40515,5.52562,9.40515
m131_8c_o292_2c_bcu,3851.49,0.7205,1.19763,0.65068,1.08158,3,0.339346097,0.314446565,0.926624964,8c,2c,bcu,8.93833,6.8759,8.9161
m491_6c_oct_o372_2c_pcu,390.018,0.50904,0.403329,0.28592,0.226544,1,0.12762015,0.118248533,0.926566319,oct,2c,pcu,5.71557,4.78859,5.70938
m203_6c_oct_o371_2c_pcu,2312.76,0.72344,0.790343,0.67844,0.741181,3,0.265489709,0.245975589,0.926497641,oct,2c,pcu,8.35834,6.89396,8.35834
m458_6c_oct_o406_2c_pcu,3998.22,0.7145,1.25154,0.66332,1.16189,3,0.432392506,0.400597095,0.926466323,oct,2c,pcu,7.41887,5.52777,7.40389
m447_6c_oct_o238_3c_pyr,3136.61,0.74372,0.972386,0.6913,0.903849,3,0.259974913,0.240853821,0.92645024,oct,3c,pyr,8.25558,6.20404,8.25558
m189_8c_o17_2c_bcu,3673.58,0.75358,1.16172,0.70936,1.09355,3,0.38240322,0.354272944,0.926438181,8c,2c,bcu,9.44954,6.34923,9.12141
m291_6c_oct_o506_2c_pcu,3186.41,0.71886,0.962904,0.66104,0.885454,3,0.293099858,0.271470965,0.926206402,oct,2c,pcu,6.97872,5.32569,6.97872
m330_6c_oct_o304_2c_pcu,3079.46,0.75452,0.946066,0.70836,0.888187,3,0.256117023,0.237208709,0.926173147,oct,2c,pcu,8.26898,5.7598,7.92146
m147_4c_square_o141_4c_square_cdz,3226.53,0.70476,1.07018,0.664,1.00828,3,0.589668788,0.546038725,0.926009204,square,square,cdz,8.26076,6.8236,7.59487
m274_6c_oct_o430_2c_bcs,2321.78,0.68132,0.846694,0.56464,0.701693,3,0.253740418,0.234951085,0.925950572,oct,2c,bcs,8.60783,5.4089,8.58422
m350_4c_square_o362_2c_lvt,513.642,0.42094,0.355197,0.2079,0.17543,1,0.140823532,0.130394453,0.925942215,square,2c,lvt,7.25872,6.93056,7.25872
m350_4c_square_o167_4c_square_cdn,4114.49,0.71724,1.18651,0.66422,1.0988,3,0.539687565,0.499685527,0.925879268,square,square,cdn,8.51948,6.40722,6.76921
m79_6c_oct_o276_p1_2c_pcu,3157.26,0.74546,0.992735,0.70522,0.939147,3,0.294499975,0.272640438,0.92577406,oct,2c,pcu,8.40194,6.25639,8.36337
m143_6c_oct_o357_2c_bcs,2700.8,0.69858,0.943961,0.60218,0.8137,3,0.394719299,0.365390393,0.925696803,oct,2c,bcs,9.16498,6.59526,9.03178
m188_8c_o488_2c_bcu,3242.72,0.7415,1.11079,0.69836,1.04616,3,0.418729052,0.387565922,0.925576861,8c,2c,bcu,11.24403,6.77302,11.23028
m259_fixedH_n2_8c_o463_p2_2c_bcu,2783.81,0.70992,0.957253,0.6428,0.866749,3,0.293790074,0.271917234,0.925549423,8c,2c,bcu,9.05052,6.51254,9.05052
m437_4c_tet_o105_4c_square_pth,3327.62,0.76776,1.06595,0.71974,0.999276,3,0.313839193,0.290452709,0.925482589,tet,square,pth,11.13085,6.28382,10.61407
m151_6c_oct_o356_2c_pcu,3263,0.74364,1.14161,0.69824,1.07191,3,0.308742072,0.285723801,0.925444981,oct,2c,pcu,10.72743,6.21789,10.60826
m412_4c_square_o301_2c_nbo,3494.9,0.77286,1.12191,0.7295,1.05896,3,0.310141868,0.286973858,0.925298671,square,2c,nbo,13.03838,5.16183,13.03838
m330_6c_oct_o253_4c_tet_ibd,3623.04,0.72602,1.06527,0.64466,0.94589,3,0.402792219,0.372698817,0.925288026,oct,tet,ibd,8.01124,6.078,7.66834
m491_6c_oct_o187_3c_pyr,3053.64,0.76532,1.07863,0.71836,1.01245,3,0.377685073,0.34946343,0.925277315,oct,3c,pyr,10.64586,6.83682,10.64536
m304_fixedH_n1_8c_o477_2c_bcu,3364.41,0.74876,1.07008,0.698,0.997538,3,0.292314872,0.270464618,0.925250966,8c,2c,bcu,9.94064,6.8958,9.07465
m192_p2_6c_trp_o515_2c_acs,3149.78,0.71338,1.07472,0.64238,0.967755,3,0.302419544,0.279794947,0.925188046,trp,2c,acs,7.50803,6.15547,7.50803
m445_p2_6c_oct_o338_2c_pcu,2347.46,0.64906,0.888628,0.55818,0.764204,2,0.435213608,0.402614816,0.925097029,oct,2c,pcu,7.77336,6.50591,7.77336
m78_6c_oct_o13_2c_bcs,4286.76,0.75028,1.29379,0.68206,1.17616,3,0.411212678,0.380401175,0.925071613,oct,2c,bcs,9.66449,6.57661,9.55063
m693_n2_6c_oct_o5_2c_pcu,3741.87,0.76666,1.10245,0.74426,1.07024,3,0.320130572,0.296110345,0.924967407,oct,2c,pcu,8.22467,5.89742,8.1848
m12_6c_trp_o544_2c_acs,2835.27,0.73242,0.931036,0.67606,0.859392,3,0.250835688,0.231986437,0.924854188,trp,2c,acs,9.15273,6.69701,9.1246
m178_6c_trp_o200_4c_square_stp,682.718,0.59724,0.607549,0.43952,0.447107,1,0.060014218,0.055500104,0.924782592,trp,square,stp,7.62109,5.96538,7.62109
m700_n2_8c_o12_2c_bcu,2923.99,0.73214,0.89259,0.68756,0.83824,3,0.263357095,0.243544541,0.924769242,8c,2c,bcu,7.61397,6.49494,7.61397
m42_fixedH_6c_oct_o405_2c_bcs,3056.9,0.74306,0.898288,0.6744,0.815284,3,0.279274288,0.258204095,0.924553766,oct,2c,bcs,8.39847,6.05233,8.39847
m23_6c_oct_o541_n1_2c_bcs,3435.55,0.77662,1.04885,0.72352,0.977134,3,0.294922869,0.272663791,0.924525764,oct,2c,bcs,9.64493,6.72365,9.46482
m387_4c_square_o37_4c_tet_pts,2650.8,0.66388,0.938364,0.57014,0.805867,3,0.326687214,0.302014632,0.924476438,square,tet,pts,7.83423,5.47774,7.83423
m261_p2_6c_oct_o449_2c_pcu,3627.95,0.73342,1.23702,0.67548,1.1393,3,0.379193897,0.350552178,0.924466826,oct,2c,pcu,10.00342,6.68535,9.51186
m802_n1_4c_tet_o237_3c_ctn,3877.28,0.72824,1.22323,0.65986,1.10837,3,0.356622475,0.329645415,0.924354011,tet,3c,ctn,8.88041,6.41423,8.88041
m222_p2_6c_oct_o14_2c_bcs,3414.49,0.68922,1.08314,0.59024,0.927584,3,0.47421622,0.438302839,0.92426792,oct,2c,bcs,8.76979,6.32649,8.52016
m192_p2_6c_trp_o392_2c_acs,2494.53,0.6687,0.980617,0.5588,0.819454,2,0.326001268,0.301199565,0.923921454,trp,2c,acs,7.96861,6.33099,7.78702
m318_4c_tet_o9_2c_qtz,3256.67,0.71384,1.09688,0.63618,0.977545,3,0.310678263,0.287015746,0.923835943,tet,2c,qtz,9.36503,6.56289,9.36503
m274_6c_oct_o424_2c_pcu,2224.59,0.6437,0.771,0.54732,0.655559,3,0.312478689,0.288676717,0.923828494,oct,2c,pcu,6.44388,5.15956,6.44388
m266_6c_oct_o519_n1_2c_pcu,3687.49,0.7439,1.23221,0.69568,1.15234,3,0.311192394,0.287471059,0.923772768,oct,2c,pcu,10.12987,6.55492,9.85114
m227_8c_o387_2c_bcu,3665.21,0.74616,1.19111,0.69986,1.1172,3,0.377928605,0.34910121,0.923722642,8c,2c,bcu,9.86107,6.67008,9.86107
m447_6c_oct_o382_2c_bcs,2686.67,0.7039,0.794982,0.6178,0.697741,3,0.390240221,0.360467854,0.923707589,oct,2c,bcs,7.836,5.49994,7.59272
m138_p3_6c_oct_o49_4c_tet_iac,3639.77,0.71368,1.21329,0.63574,1.08079,3,0.445540459,0.411492845,0.923581319,oct,tet,iac,10.04282,6.69605,10.04282
m382_6c_oct_o342_2c_bcs,3953.37,0.74698,1.1652,0.66782,1.04172,3,0.328797582,0.303634179,0.923468407,oct,2c,bcs,8.59963,6.1592,8.53997
m439_p1_8c_o344_fixedH_2c_bcu,2049.21,0.66432,0.755056,0.55406,0.629736,3,0.219240411,0.20245187,0.923424057,8c,2c,bcu,7.84442,5.6118,7.6134
